barcode,sku,size,price_sold,sold_quantity,sale_date,transaction_type
4067888945843,IE8700,33,28.00999984,1,24.05.2026,SALE
4067888945812,IE8700,28,-28.00000052,-1,24.05.2026,RETURN
4067981138005,681672-01,L,48,1,24.05.2026,SALE
4067896499581,IV9445,122,42,1,24.05.2026,SALE
4067896499550,IV9445,116,42,1,24.05.2026,SALE
8718191169032,15109V19TN,40,45.5,1,24.05.2026,SALE
4067903011966,JR0165,39.1/3,34.4,1,24.05.2026,SALE
8300958209763,FU5039-200,M,7.92,1,24.05.2026,SALE
8054795041719,181479-C7406,41,38.5,1,24.05.2026,SALE
196969412135,FQ6873-101,37.5,77.6,1,24.05.2026,SALE
4067983630217,684854-01,M,56,1,24.05.2026,SALE
4067903941522,JP7653,33,32.8,1,24.05.2026,SALE
4067903926246,JP7654,35,32.8,1,24.05.2026,SALE
4099686383725,390776-24,40.5,84,1,24.05.2026,SALE
4068803867318,JR1011,42,42,1,24.05.2026,SALE
4067886728332,IG4257,22,30.4,1,24.05.2026,SALE
4068816352245,KI6506,35,32.8,1,24.05.2026,SALE
4068806104380,JQ1849,24,28.8,1,24.05.2026,SALE
4068814412224,KI1073,37.1/3,34.4,1,24.05.2026,SALE
196968174522,DV5458-104,23.5,43.2,1,24.05.2026,SALE
198485540736,HQ6413-002,27,48,1,24.05.2026,SALE
4068801941461,JR0767,31,39.2,1,24.05.2026,SALE
4067896614618,JD9599,2XL,77.6,1,24.05.2026,SALE
4067904482109,JH6178,38.2/3,39.9999999,1,24.05.2026,SALE
4068816356793,KI6493,38,43.2,1,24.05.2026,SALE
8300958882676,F9803-200,35/38,7.12,1,24.05.2026,SALE
8300958203969,FU5004-200/2,M,13.52,1,24.05.2026,SALE
4067901315165,JD6481,74,34.4,1,24.05.2026,SALE
4068812653384,JP6504,38.2/3,43.2,1,24.05.2026,SALE
4069161830921,397447-57,38,56.8,1,24.05.2026,SALE
4068803380893,JQ6081,44.2/3,60.8,1,24.05.2026,SALE
4068801902264,JR0762,36,47.2,1,24.05.2026,SALE
4068801902271,JR0762,36.2/3,47.2,1,24.05.2026,SALE
4068801972328,JR3519,42,73.6,1,24.05.2026,SALE
4068816341133,KI6515,42,47.2,1,24.05.2026,SALE
8054795290094,182320-C0377,35,36,1,24.05.2026,SALE
8054795290315,182320-C2749,37,36,1,24.05.2026,SALE
8054795311874,182964-80013,39,26.4,1,24.05.2026,SALE
8054795302360,183107-60161,33,30.4,1,24.05.2026,SALE
8054795301790,183108-75162,37,34.4,1,24.05.2026,SALE
8054795302018,183109-60161,26,28,1,24.05.2026,SALE
8054795302025,183109-60161,27,28,1,24.05.2026,SALE
8054795305491,183487-C0516,36,34.4,1,24.05.2026,SALE
4068806524072,IH6581,44,60.8,1,24.05.2026,SALE
4067904456353,JH6311,21,34.4,1,24.05.2026,SALE
4068822910811,KE6823,S,60.8,1,24.05.2026,SALE
4068812028489,JS4774,21,28.8,1,24.05.2026,SALE
4068812028458,JS4774,23,28.8,1,24.05.2026,SALE
198688674757,U4089BN,38.5,82.4,1,24.05.2026,SALE
4069161779664,402596-12,41,52,1,24.05.2026,SALE
4067891020452,JE0238,L,30.4,1,24.05.2026,SALE
4068812165825,JS4757,39.1/3,34.4,1,24.05.2026,SALE
4068819674177,KC4614,86,30.4,1,24.05.2026,SALE
198483434143,394053-100,39,77.6,1,24.05.2026,SALE
1200179869036,100262367,41,52,1,24.05.2026,SALE
91491644,44701S9,44,64,1,24.05.2026,SALE
4067902111742,JE0237,L,30.4,1,24.05.2026,SALE
4068806178336,JP9415,23,25.6,1,24.05.2026,SALE
4068814998193,HP3532,32,32.8,1,24.05.2026,SALE
4068806148339,JP5968,38.2/3,56,1,24.05.2026,SALE
4068816337143,KH8816,36.2/3,34.4,1,24.05.2026,SALE
4068816337693,KH8816,40,34.4,1,24.05.2026,SALE
1200179174437,100251858,42.5,43.2,1,24.05.2026,SALE
